file,model,class_name,confidence,x1,y1,x2,y2
anuragraj03__frame00131_png.rf.1f9f207521e3854473cce027585e31b7,gemma4,helmet,,,,,
anuragraj03__frame00131_png.rf.1f9f207521e3854473cce027585e31b7,gemma4,gloves,,,,,
anuragraj03__frame00131_png.rf.1f9f207521e3854473cce027585e31b7,gemma4,boots,,,,,
anuragraj03__frame00131_png.rf.1f9f207521e3854473cce027585e31b7,gemma4,vest,,,,,
anuragraj03__frame00131_png.rf.1f9f207521e3854473cce027585e31b7,minicpm-v,person,,,,,
anuragraj03__frame00131_png.rf.1f9f207521e3854473cce027585e31b7,minicpm-v,boots,,,,,
anuragraj03__frame00131_png.rf.1f9f207521e3854473cce027585e31b7,minicpm-v,no-helmet,,,,,
anuragraj03__frame00131_png.rf.1f9f207521e3854473cce027585e31b7,minicpm-v,no-gloves,,,,,
anuragraj03__frame00131_png.rf.1f9f207521e3854473cce027585e31b7,minicpm-v,no-vest,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,boots,0.9415329694747925,0.3172253370285034,0.524897289276123,0.373270845413208,0.560760498046875
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,boots,0.9371083378791809,0.3390549659729004,0.5674496173858643,0.3936752796173096,0.6110588550567627
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,boots,0.9224902391433716,0.40999579429626465,0.5886266708374024,0.4731751918792725,0.6412861347198486
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,boots,0.8967193961143494,0.04313131272792816,0.587916898727417,0.08707318305969239,0.64012131690979
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,boots,0.8775810599327087,0.40961589813232424,0.5576820373535156,0.45484232902526855,0.5948216438293457
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,gloves,0.8752931952476501,0.3376835107803345,0.42490520477294924,0.36754069328308103,0.5279918193817139
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,helmet,0.8727755546569824,0.3581233024597168,0.29954042434692385,0.41439075469970704,0.3820915699005127
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,helmet,0.8709967732429504,0.0012504398822784425,0.3639329195022583,0.047936847805976866,0.4353071689605713
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,gloves,0.8696180582046509,0.19947248697280884,0.7181812286376953,0.23917593955993652,0.8288753509521485
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,helmet,0.8683946132659912,0.1592251777648926,0.4791851997375488,0.22045233249664306,0.601535701751709
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,no-gloves,0.8585219979286194,0.370612645149231,0.3909590482711792,0.3899303674697876,0.4593690872192383
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,boots,0.8429647088050842,0.1500948190689087,0.9122861862182617,0.20241451263427734,0.9827154159545899
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,helmet,0.8342605233192444,0.3526644229888916,0.3411372184753418,0.388433575630188,0.3988945484161377
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,gloves,0.7882764935493469,0.42442002296447756,0.4568991184234619,0.44658193588256834,0.5456249713897705
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,gloves,0.761249840259552,0.11488878726959229,0.683718204498291,0.14676809310913086,0.7674243927001954
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,no-gloves,0.7469115853309631,0.4365068912506104,0.45676960945129397,0.4562375068664551,0.5172932624816895
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,yolo,no-gloves,0.5906838774681091,0.4382513999938965,0.45834927558898925,0.45817317962646487,0.5137922286987304
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,ollama,person,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,ollama,no-helmet,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,ollama,no-gloves,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,ollama,no-boots,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,ollama,no-vest,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,qwen3-vl,person,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,qwen3-vl,helmet,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,qwen3-vl,boots,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,qwen3-vl,no-gloves,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,gemma4,person,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,gemma4,helmet,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,gemma4,gloves,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,gemma4,boots,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,gemma4,vest,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,minicpm-v,person,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,minicpm-v,helmet,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,minicpm-v,boots,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,minicpm-v,vest,,,,,
anuragraj03__frame00131_png.rf.5ad8f6bed55b1b0b79806646798381ec,minicpm-v,no-gloves,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,helmet,0.884385347366333,0.19723014831542968,0.5517311096191406,0.24645438194274902,0.661649751663208
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,helmet,0.8785091638565063,0.3931079387664795,0.35131378173828126,0.44803032875061033,0.44675917625427247
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,helmet,0.877158522605896,0.2500397443771362,0.4107705593109131,0.2971519470214844,0.4952402114868164
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,helmet,0.8765701651573181,0.7341554641723633,0.37117347717285154,0.7872476577758789,0.46728062629699707
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,boots,0.8701795935630798,0.6476523876190186,0.7181866645812989,0.7072519779205322,0.7817275524139404
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,helmet,0.8700816631317139,0.7280982494354248,0.4288469314575195,0.789396858215332,0.5248783111572266
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,boots,0.8553933501243591,0.7111886024475098,0.6737178325653076,0.7418002128601074,0.7146161556243896
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,boots,0.8228405117988586,0.6823798656463623,0.7379546165466309,0.7193415641784668,0.7836018562316894
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,boots,0.8145667314529419,0.6615987300872803,0.5843111515045166,0.7110357284545898,0.6659714221954346
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,boots,0.7885183691978455,0.45474801063537595,0.738304615020752,0.49595298767089846,0.8133559226989746
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,boots,0.7847932577133179,0.21746656894683838,0.7808739185333252,0.26071364879608155,0.8356575012207031
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,boots,0.7077699303627014,0.38950634002685547,0.7561800003051757,0.4441100597381592,0.8185077667236328
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,gloves,0.6105465292930603,0.4011532783508301,0.5497475147247315,0.4501637935638428,0.6169421195983886
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,boots,0.5982670783996582,0.25388002395629883,0.7741729259490967,0.28419039249420164,0.8117897033691406
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,yolo,boots,0.3720945119857788,0.18981289863586426,0.6488449096679687,0.22494895458221437,0.6896756172180176
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,ollama,person,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,ollama,helmet,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,ollama,boots,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,ollama,vest,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,qwen3-vl,person,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,qwen3-vl,helmet,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,qwen3-vl,gloves,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,qwen3-vl,boots,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,gemma4,person,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,gemma4,helmet,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,gemma4,gloves,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,gemma4,boots,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,gemma4,vest,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,minicpm-v,person,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,minicpm-v,helmet,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,minicpm-v,gloves,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,minicpm-v,boots,,,,,
anuragraj03__frame00141_png.rf.ef91fd9bb1a76e42f9c5dc35844603b5,minicpm-v,vest,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,yolo,no-helmet,0.925646960735321,0.3745384216308594,0.3694950580596924,0.46686439514160155,0.5641004562377929
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,yolo,no-helmet,0.9231511354446411,0.6758018016815186,0.440259313583374,0.770598316192627,0.6299995899200439
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,yolo,no-helmet,0.9052878618240356,0.28761675357818606,0.3875835418701172,0.3721424341201782,0.5390685558319092
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,yolo,helmet,0.8984757661819458,0.8421212196350097,0.399373197555542,0.9149391174316406,0.561634635925293
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,yolo,no-boots,0.7217861413955688,0.3532575607299805,0.9664377212524414,0.39359588623046876,0.9993735313415527
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,ollama,person,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,ollama,helmet,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,ollama,gloves,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,ollama,boots,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,ollama,vest,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,ollama,no-helmet,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,ollama,no-gloves,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,ollama,no-boots,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,ollama,no-vest,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,qwen3-vl,person,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,qwen3-vl,helmet,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,qwen3-vl,no-helmet,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,qwen3-vl,no-gloves,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,qwen3-vl,no-boots,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,qwen3-vl,no-vest,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,gemma4,person,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,gemma4,helmet,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,gemma4,gloves,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,gemma4,boots,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,gemma4,vest,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,gemma4,no-helmet,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,gemma4,no-gloves,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,gemma4,no-vest,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,minicpm-v,person,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,minicpm-v,helmet,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,minicpm-v,boots,,,,,
anuragraj03__frame00151_png.rf.9770af2de4398b3e2e1281c652a23988,minicpm-v,no-gloves,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,no-helmet,0.8669854402542114,0.8445371627807617,0.3179943323135376,0.9358214378356934,0.5039947032928467
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,boots,0.8392630815505981,0.7395886421203614,0.9515186309814453,0.8095890998840332,0.9998667716979981
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,no-helmet,0.8094688057899475,0.00023082345724105834,0.46021060943603515,0.04532142281532288,0.5573947429656982
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,boots,0.7784155607223511,0.8319236755371093,0.9273058891296386,0.873568344116211,0.9993991851806641
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,no-boots,0.7140443921089172,0.017237743735313414,0.7601382255554199,0.051793670654296874,0.8095926284790039
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,no-boots,0.6550402641296387,0.05470085144042969,0.765943193435669,0.08828858137130738,0.8122684478759765
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,no-helmet,0.6182526350021362,0.2818206787109375,0.48426270484924316,0.3635671138763428,0.6196042537689209
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,no-boots,0.5673050284385681,0.3128484010696411,0.9477760314941406,0.3625574350357056,0.9950819969177246
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,no-helmet,0.42948806285858154,0.2802088737487793,0.4817806720733643,0.374365234375,0.6577836990356445
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,yolo,no-boots,0.29547756910324097,0.31263484954833987,0.9496669769287109,0.36251158714294435,0.9959622383117676
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,ollama,person,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,ollama,no-gloves,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,ollama,no-boots,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,ollama,no-vest,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,qwen3-vl,person,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,qwen3-vl,no-helmet,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,qwen3-vl,no-gloves,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,qwen3-vl,no-boots,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,qwen3-vl,no-vest,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,gemma4,person,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,gemma4,helmet,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,gemma4,gloves,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,gemma4,boots,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,gemma4,vest,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,minicpm-v,person,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,minicpm-v,helmet,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,minicpm-v,gloves,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,minicpm-v,boots,,,,,
anuragraj03__frame00161_png.rf.d39620b3cbcd4d63a721bbc980285294,minicpm-v,vest,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,helmet,0.9006105065345764,0.7455572128295899,0.3856277227401733,0.7988673210144043,0.4748676300048828
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,helmet,0.8783624172210693,0.24561877250671388,0.31347525119781494,0.29272196292877195,0.4118218421936035
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,helmet,0.8666037321090698,0.10815994739532471,0.5297175884246826,0.15809481143951415,0.627198600769043
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,helmet,0.8649181723594666,0.7303505897521972,0.432647705078125,0.7806837558746338,0.5266392230987549
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,boots,0.8497159481048584,0.1441880226135254,0.8143316268920898,0.20121593475341798,0.8756723403930664
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,helmet,0.8418821692466736,0.5859987258911132,0.16210014820098878,0.6362657070159912,0.2510594129562378
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,boots,0.8209841847419739,0.5905132293701172,0.5826294898986817,0.6431476593017578,0.6544808387756348
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,boots,0.7967342734336853,0.6531606674194336,0.6041037082672119,0.694692850112915,0.669383955001831
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,gloves,0.7940709590911865,0.13942387104034423,0.6884497165679931,0.18072415590286256,0.7550253868103027
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,no-boots,0.7924131155014038,0.6450565338134766,0.6916809558868409,0.695304012298584,0.7507933616638184
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,helmet,0.7778069972991943,0.21746573448181153,0.16865746974945067,0.2513936996459961,0.21319563388824464
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,no-boots,0.7616372108459473,0.663780403137207,0.7235350131988525,0.7152742385864258,0.7749828338623047
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,boots,0.6874929070472717,0.299437141418457,0.5352879524230957,0.3319258689880371,0.5909351825714111
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,boots,0.6522221565246582,0.5879988670349121,0.5450775623321533,0.6382389545440674,0.6108347415924072
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,gloves,0.6294785141944885,0.08742986917495728,0.7461480617523193,0.13715287446975707,0.8184321403503418
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,boots,0.531151294708252,0.7060633182525635,0.6616857051849365,0.744502067565918,0.7152595520019531
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,boots,0.4684097468852997,0.19096572399139405,0.3667492151260376,0.22412848472595215,0.4234267234802246
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,boots,0.4480611979961395,0.1874126076698303,0.7626602649688721,0.23242039680480958,0.8202274322509766
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,yolo,boots,0.38310202956199646,0.277328634262085,0.5215368747711182,0.3133390426635742,0.5780832767486572
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,ollama,person,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,ollama,helmet,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,ollama,gloves,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,ollama,boots,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,ollama,vest,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,qwen3-vl,person,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,qwen3-vl,helmet,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,qwen3-vl,boots,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,qwen3-vl,no-gloves,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,gemma4,person,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,gemma4,helmet,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,gemma4,gloves,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,gemma4,boots,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,gemma4,vest,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,gemma4,no-gloves,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,minicpm-v,person,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,minicpm-v,helmet,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,minicpm-v,gloves,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,minicpm-v,boots,,,,,
anuragraj03__frame00181_png.rf.e1335294658a291f70d79aff78cda23e,minicpm-v,vest,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.8663986921310425,0.4038836479187012,0.37841660976409913,0.44015979766845703,0.44777750968933105
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.8412602543830872,0.378977108001709,0.3183763027191162,0.4163519859313965,0.38573341369628905
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.8337475061416626,0.4973182201385498,0.375651216506958,0.5304679870605469,0.44132261276245116
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.8066862225532532,0.5124159812927246,0.2676073551177979,0.5492249011993409,0.3397587060928345
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.7920811176300049,0.44475750923156737,0.3298368453979492,0.4829280853271484,0.4006640911102295
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.7456434965133667,0.5788249492645263,0.30890712738037107,0.613566780090332,0.39015989303588866
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.6589488983154297,0.5097153663635254,0.31765692234039306,0.5451833248138428,0.3826630115509033
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.6088048219680786,0.4945183277130127,0.3180401802062988,0.530876350402832,0.386327862739563
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.4516593813896179,0.436612606048584,0.33915860652923585,0.47345676422119143,0.4061568260192871
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,yolo,helmet,0.31167688965797424,0.5592521667480469,0.3187174081802368,0.5899285793304443,0.39337375164031985
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,ollama,person,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,ollama,helmet,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,ollama,gloves,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,ollama,boots,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,ollama,no-vest,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,qwen3-vl,person,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,qwen3-vl,helmet,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,gemma4,person,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,gemma4,helmet,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,gemma4,gloves,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,gemma4,boots,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,gemma4,vest,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,minicpm-v,person,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,minicpm-v,helmet,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,minicpm-v,boots,,,,,
anuragraj03__frame00201_png.rf.aac99eb08f965b47bf3a4e6925999a27,minicpm-v,no-gloves,,,,,
anuragraj03__frame00251_png.rf.b8fc8a2d58a7f66e43a32924b18967f9,yolo,no-helmet,0.8482049703598022,0.7671596050262451,0.17435460090637206,0.7875968456268311,0.21191017627716063
anuragraj03__frame00251_png.rf.b8fc8a2d58a7f66e43a32924b18967f9,yolo,no-helmet,0.8321289420127869,0.5374869346618653,0.17297255992889404,0.5565863609313965,0.20698232650756837
anuragraj03__frame00251_png.rf.b8fc8a2d58a7f66e43a32924b18967f9,yolo,no-boots,0.6724351048469543,0.7352590560913086,0.34010329246521,0.7540839195251465,0.3691141605377197
